Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
2004-01-07,127.0,129.0,125.0,126.5,126.590234867,64249.0,972.0,8133296.0,26922.0,41.9,4.0,-0.5
2004-01-06,129.95,134.5,126.0,126.9,130.610324729,104487.0,1582.0,13647081.0,40833.0,39.08,8.5,-3.05
2004-01-05,135.65,136.0,127.0,128.1,130.728065476,113873.0,1344.0,14886397.0,61638.0,54.13,9.0,-7.55
2004-01-02,137.0,140.0,132.5,133.85,136.125773375,138193.0,1867.0,18811629.0,72745.0,52.64,7.5,-3.15
2003-12-31,145.7,148.0,134.5,137.3,141.90057964,189428.0,2457.0,26879943.0,88589.0,46.77,13.5,-8.4
2003-12-30,142.65,158.0,133.35,143.55,149.276012561,531820.0,5394.0,79387969.0,152171.0,28.61,24.65,0.9
2003-12-29,143.3,145.85,139.5,140.3,142.77768331,145846.0,1636.0,20823554.0,88308.0,60.55,6.35,-3.0
2003-12-26,132.0,142.0,130.0,141.15,137.747378934,239311.0,2974.0,32964463.0,132792.0,55.49,12.0,9.15
2003-12-24,130.3,133.3,128.5,131.35,131.306027653,64370.0,720.0,8452169.0,30972.0,48.12,4.8,1.05
2003-12-23,134.0,135.85,128.75,129.15,131.731492013,77372.0,1000.0,10192329.0,45297.0,58.54,7.1,-4.85
2003-12-22,131.9,135.9,130.9,131.95,133.129076934,137910.0,1649.0,18359831.0,62134.0,45.05,5.0,0.05
2003-12-19,132.5,137.5,129.0,130.55,134.003999263,265799.0,2933.0,35618129.0,136653.0,51.41,8.5,-1.95
2003-12-18,124.0,133.85,122.3,130.35,129.841918518,422472.0,4536.0,54854575.0,164172.0,38.86,11.55,6.35
2003-12-17,122.2,124.9,120.0,121.85,122.471395231,112691.0,1446.0,13801424.0,67800.0,60.16,4.9,-0.35
2003-12-16,118.7,127.7,118.05,121.05,123.020314154,222948.0,2823.0,27427133.0,97432.0,43.7,9.65,2.35
2003-12-15,120.0,122.0,118.6,118.85,119.406984629,44240.0,522.0,5282565.0,30158.0,68.17,3.4,-1.15
2003-12-12,119.0,122.0,116.65,117.4,119.063588786,95347.0,989.0,11352356.0,65373.0,68.56,5.35,-1.6
2003-12-11,120.25,124.0,116.15,118.35,120.116256383,83032.0,973.0,9973493.0,54481.0,65.61,7.85,-1.9
2003-12-10,123.9,126.6,118.2,119.45,121.74604705,82976.0,1225.0,10102000.0,56905.0,68.58,8.4,-4.45
2003-12-09,120.85,129.0,120.85,124.95,124.790848743,98369.0,1397.0,12275551.0,44641.0,45.38,8.15,4.1
2003-12-08,120.7,122.6,118.1,119.55,120.190993457,70149.0,959.0,8431278.0,31591.0,45.03,4.5,-1.15
2003-12-05,125.0,126.35,118.1,119.55,122.986203616,197588.0,1879.0,24300598.0,90900.0,46.0,8.25,-5.45
2003-12-04,129.4,131.7,122.5,123.4,126.548916953,194636.0,2574.0,24630975.0,87148.0,44.77,9.2,-6.0
2003-12-03,110.0,130.6,109.55,130.4,124.063933225,511565.0,4648.0,63466766.0,249460.0,48.76,21.05,20.4
2003-12-02,114.0,114.4,108.1,108.85,110.336987194,107375.0,1224.0,11847434.0,77357.0,72.04,6.3,-5.15
2003-11-28,114.0,115.5,110.15,111.1,112.179587804,71859.0,920.0,8061113.0,47511.0,66.12,5.35,-2.9
2003-11-27,116.95,119.5,112.35,113.05,116.583296375,157834.0,1908.0,18400808.0,78973.0,50.04,7.15,-3.9
2003-11-25,113.9,118.0,110.0,116.1,115.271185794,209716.0,2418.0,24174212.0,95114.0,45.35,8.0,2.2
2003-11-24,107.7,109.45,105.3,108.6,107.740142184,95229.0,1019.0,10259986.0,55490.0,58.27,4.15,0.9
2003-11-21,105.0,107.9,102.2,104.8,104.05002905,79174.0,836.0,8238057.0,40683.0,51.38,5.7,-0.2
2003-11-20,109.9,112.35,105.0,105.55,109.839301853,120605.0,1311.0,13247169.0,67922.0,56.32,7.35,-4.35
2003-11-19,111.0,111.7,107.15,107.75,109.491258148,55995.0,757.0,6130963.0,28316.0,50.57,4.55,-3.25
2003-11-18,110.2,117.0,108.15,109.9,112.088950665,143529.0,1881.0,16088015.0,58874.0,41.02,8.85,-0.3
2003-11-17,110.0,113.0,107.1,108.7,110.438418967,54749.0,805.0,6046393.0,30721.0,56.11,5.9,-1.3
2003-11-15,106.85,110.0,106.85,109.55,108.944129276,23268.0,326.0,2534912.0,17632.0,75.78,3.15,2.7
2003-11-14,110.25,112.0,107.0,107.3,108.595054166,43754.0,737.0,4751468.0,27175.0,62.11,5.0,-2.95
2003-11-12,111.0,120.0,111.0,115.15,116.797405741,313153.0,3446.0,36575458.0,152038.0,48.55,9.0,4.15
2003-11-11,107.7,112.5,107.0,109.85,109.93490722,139739.0,1565.0,15362194.0,89370.0,63.95,5.5,2.15
2003-11-10,106.3,109.5,106.0,106.45,107.576515097,55244.0,824.0,5942957.0,34247.0,61.99,3.5,0.15
2003-11-07,107.1,109.0,105.15,105.4,107.029537737,51832.0,670.0,5547555.0,34561.0,66.68,3.85,-1.7
2003-11-06,107.0,112.5,105.1,105.45,107.827384655,77160.0,1048.0,8319961.0,51561.0,66.82,7.4,-1.55
2003-11-05,127.0,127.0,105.1,105.55,108.54038295,103930.0,1085.0,11280602.0,62760.0,60.39,21.9,-21.45
2003-11-04,111.5,113.0,108.0,109.55,109.994940728,67401.0,681.0,7413769.0,48109.0,71.38,5.0,-1.95
2003-11-03,108.0,111.0,108.0,109.7,109.465587479,37312.0,537.0,4084380.0,23357.0,62.6,3.0,1.7
2003-10-31,107.0,108.0,103.0,107.1,106.415859322,42423.0,726.0,4514480.0,27614.0,65.09,5.0,0.1
2003-10-30,106.25,109.5,106.25,108.35,108.334378618,20728.0,401.0,2245555.0,14789.0,71.35,3.25,2.1
2003-10-29,109.2,110.3,106.8,107.8,108.791142426,7948.0,169.0,864672.0,5056.0,63.61,3.5,-1.4
2003-10-28,112.4,112.4,108.55,109.0,110.196579947,13684.0,247.0,1507930.0,7513.0,54.9,3.85,-3.4
2003-10-27,116.0,116.85,110.1,110.75,112.952994252,27486.0,521.0,3104626.0,20791.0,47.04,6.75,-5.25
2003-10-25,115.0,117.0,113.0,115.05,114.766441266,16711.0,283.0,1917862.0,,,4.0,0.05
2003-10-24,111.35,114.0,109.5,112.95,111.34785964,22029.0,457.0,2452882.0,10038.0,45.57,4.5,1.6
2003-10-23,109.0,113.0,108.7,109.9,110.2872578,30450.0,585.0,3358247.0,14627.0,48.04,4.3,0.9
2003-10-22,110.6,111.35,107.0,108.25,109.049548023,17700.0,339.0,1930177.0,10128.0,57.22,4.35,-2.35
2003-10-21,112.1,112.95,108.15,109.4,110.766660589,21938.0,419.0,2429999.0,10067.0,45.89,4.8,-2.7
2003-10-17,117.0,121.0,111.4,111.85,115.343829764,74438.0,1129.0,8585964.0,49403.0,66.37,9.6,-5.15
2003-10-16,120.7,122.0,114.5,115.7,119.110379705,47853.0,915.0,5699789.0,33572.0,70.16,7.5,-5.0
2003-10-15,121.0,122.0,118.0,118.6,119.605120687,155526.0,643.0,18601706.0,145733.0,93.7,4.0,-2.4
2003-10-14,128.5,134.0,118.65,120.7,123.7522316,102729.0,1574.0,12712943.0,82390.0,80.2,15.35,-7.8
2003-10-13,138.0,140.0,127.0,128.1,131.372781379,56623.0,1073.0,7438721.0,45903.0,81.07,13.0,-9.9
2003-10-10,143.85,143.85,136.25,137.35,140.222986796,16131.0,296.0,2261937.0,11504.0,71.32,7.6,-6.5
2003-10-09,140.4,142.75,139.0,140.4,141.274087635,25127.0,506.0,3549794.0,15951.0,63.48,3.75,0.0
2003-10-08,140.25,144.4,138.0,139.2,141.132915641,13407.0,351.0,1892169.0,7662.0,57.15,6.4,-1.05
2003-10-07,144.35,144.8,139.0,140.6,141.124485109,27433.0,503.0,3871468.0,13154.0,47.95,5.8,-3.75
2003-10-06,143.7,144.5,140.5,142.25,142.640928917,33932.0,498.0,4840092.0,24426.0,71.99,4.0,-1.45
2003-10-03,146.6,148.0,140.15,141.0,143.511719298,21375.0,434.0,3067563.0,9348.0,43.73,7.85,-5.6
2003-10-01,140.0,143.3,140.0,142.4,142.127104753,33555.0,1013.0,4769075.0,25740.0,76.71,3.3,2.4
2003-09-29,138.0,141.0,135.1,140.2,138.245964605,20568.0,376.0,2843443.0,13978.0,67.96,5.9,2.2
2003-09-26,136.7,139.0,133.5,136.9,136.660751029,11664.0,344.0,1594011.0,7413.0,63.55,5.5,0.2
2003-09-25,139.0,141.0,134.0,135.6,138.180168258,10579.0,224.0,1461808.0,6411.0,60.6,7.0,-3.4
2003-09-24,141.8,145.0,139.0,140.4,141.731879274,37871.0,764.0,5367528.0,14884.0,39.3,6.0,-1.4
2003-09-23,130.0,140.9,128.25,138.9,136.130137678,29707.0,563.0,4044018.0,12607.0,42.44,12.65,8.9
2003-09-22,132.0,132.0,130.0,131.4,131.334089763,7932.0,161.0,1041742.0,6273.0,79.08,2.0,-0.6
2003-09-19,135.0,136.95,131.3,132.5,133.900340362,24092.0,395.0,3225927.0,15669.0,65.04,5.65,-2.5
2003-09-18,135.0,137.0,133.9,134.9,135.00634035,35487.0,234.0,4790970.0,32648.0,92.0,3.1,-0.1
2003-09-17,136.25,138.0,134.7,136.8,136.397501194,12566.0,223.0,1713971.0,10026.0,79.79,3.3,0.55
2003-09-16,134.0,136.0,132.25,135.55,134.820089536,25018.0,295.0,3372929.0,18864.0,75.4,3.75,1.55
2003-09-12,142.75,143.6,133.15,136.6,137.945597868,45035.0,883.0,6212380.0,22553.0,50.08,10.45,-6.15
2003-09-11,133.7,146.0,133.7,140.45,141.376066963,84703.0,1275.0,11974977.0,34793.0,41.08,12.3,6.75
2003-09-10,132.0,140.0,129.85,134.5,135.382629275,42255.0,623.0,5720593.0,16187.0,38.31,10.15,2.5
2003-09-09,130.9,133.5,126.75,127.15,130.080897976,24945.0,489.0,3244868.0,16422.0,65.83,6.75,-3.75
2003-09-08,134.7,135.9,130.0,130.75,132.769811321,14045.0,304.0,1864752.0,8212.0,58.47,5.9,-3.95
2003-09-05,133.0,135.0,131.0,132.95,133.305071446,127439.0,482.0,16988265.0,116968.0,91.78,4.0,-0.05
2003-09-04,137.0,139.6,129.35,130.8,134.81653106,38715.0,749.0,5219422.0,16106.0,41.6,10.25,-6.2
2003-09-03,134.3,145.95,134.0,136.0,141.038679944,197234.0,2413.0,27817623.0,114942.0,58.28,11.95,1.7
2003-09-02,129.65,135.0,128.0,133.75,131.25198747,172707.0,1032.0,22668137.0,145036.0,83.98,7.0,4.1
2003-09-01,123.9,129.0,122.9,127.3,125.964488526,25710.0,378.0,3238547.0,19768.0,76.89,6.1,3.4
2003-08-29,121.9,123.0,117.9,122.0,121.156794549,28177.0,345.0,3413835.0,22346.0,79.31,5.1,0.1
2003-08-28,121.7,121.75,117.5,118.7,119.396526455,13646.0,216.0,1629285.0,8931.0,65.45,4.25,-3.0
2003-08-27,123.4,128.0,119.0,119.75,123.907996436,325520.0,567.0,40334531.0,308246.0,94.69,9.0,-3.65
2003-08-26,119.9,122.0,118.0,120.8,120.095977542,28142.0,364.0,3379741.0,18292.0,65.0,4.0,0.9
2003-08-22,125.85,128.0,120.0,121.65,123.831496063,15240.0,283.0,1887192.0,10302.0,67.6,8.0,-4.2
2003-08-21,125.85,128.0,123.5,125.05,126.288383955,21565.0,347.0,2723409.0,12614.0,58.49,4.5,-0.8
2003-08-20,132.5,132.5,122.25,124.8,127.134724427,22045.0,394.0,2802685.0,13435.0,60.94,10.25,-7.7
2003-08-19,127.1,138.95,127.1,131.15,131.400008614,46434.0,493.0,6101428.0,32349.0,69.67,11.85,4.05
2003-08-18,128.7,129.9,125.2,128.8,128.194101464,153394.0,697.0,19664206.0,141947.0,92.54,4.7,0.1
2003-08-14,124.0,127.0,123.25,125.15,124.93442317,26793.0,408.0,3347368.0,20867.0,77.88,3.75,1.15
2003-08-12,124.0,126.0,121.55,124.5,123.460259487,47093.0,715.0,5814114.0,29865.0,63.42,4.45,0.5
2003-08-11,115.0,127.6,115.0,120.7,123.210908962,84591.0,1216.0,10422534.0,45711.0,54.04,12.6,5.7
2003-08-08,118.0,119.0,114.25,114.9,116.74076306,26551.0,346.0,3099584.0,19931.0,75.07,4.75,-3.1
2003-08-07,115.1,117.0,113.65,114.75,115.066567681,12123.0,170.0,1394952.0,9776.0,80.64,3.35,-0.35
2003-08-06,117.0,117.0,114.1,115.7,115.237030295,15382.0,291.0,1772576.0,13507.0,87.81,2.9,-1.3
2003-08-05,120.0,122.0,116.3,117.2,119.053842044,41176.0,714.0,4902161.0,29997.0,72.85,5.7,-2.8
2003-08-04,107.9,118.95,107.9,117.9,116.080431337,41638.0,676.0,4833357.0,27182.0,65.28,11.05,10.0
2003-08-01,103.0,112.8,102.0,112.25,111.432970932,21983.0,330.0,2449631.0,20397.0,92.79,10.8,9.25
2003-07-31,112.5,113.9,109.5,111.0,110.819761582,28773.0,385.0,3188617.0,21254.0,73.87,4.4,-1.5
2003-07-30,112.0,113.5,109.3,110.3,111.046417827,30247.0,352.0,3358821.0,24872.0,82.23,4.2,-1.7
2003-07-29,107.8,110.9,107.8,110.2,109.850744168,28421.0,512.0,3122068.0,21675.0,76.26,3.1,2.4
2003-07-28,114.7,114.7,106.5,107.7,107.239245502,65368.0,693.0,7010015.0,44290.0,67.75,8.2,-7.0
2003-07-25,109.0,109.0,104.0,104.75,105.99997463,39416.0,619.0,4178095.0,21675.0,54.99,5.0,-4.25
2003-07-24,106.0,111.45,106.0,107.95,108.717964116,68275.0,1281.0,7422719.0,28132.0,41.2,5.45,1.95
2003-07-23,123.95,125.75,101.3,104.45,109.829682587,94136.0,1569.0,10338927.0,53938.0,57.3,24.45,-19.5
2003-07-22,124.75,124.9,122.0,122.25,122.950807576,12197.0,159.0,1499631.0,9008.0,73.85,2.9,-2.5
2003-07-21,131.0,132.0,121.55,122.4,124.829220779,12320.0,264.0,1537896.0,8168.0,66.3,10.45,-8.6
2003-07-18,120.2,132.0,120.2,127.2,124.173327986,22443.0,371.0,2786822.0,13420.0,59.8,11.8,7.0
2003-07-17,127.25,133.0,127.25,128.7,129.851564566,45380.0,482.0,5892664.0,37724.0,83.13,5.75,1.45
2003-07-16,128.3,132.9,128.1,130.0,129.1279981,16844.0,212.0,2175032.0,14888.0,88.39,4.8,1.7
2003-07-15,126.1,129.7,126.0,128.05,128.210849198,29993.0,449.0,3845428.0,24944.0,83.17,3.7,1.95
2003-07-14,130.0,131.9,128.0,128.95,129.529420778,26104.0,411.0,3381236.0,18269.0,69.99,3.9,-1.05
2003-07-11,129.0,134.9,128.25,129.85,131.692975384,37212.0,620.0,4900559.0,19194.0,51.58,6.65,0.85
2003-07-10,131.45,131.45,125.0,128.8,128.64415193,22563.0,431.0,2902598.0,16135.0,71.51,6.45,-2.65
2003-07-09,129.0,133.25,127.0,128.65,129.016000207,116186.0,1014.0,14989853.0,82956.0,71.4,6.25,-0.35
2003-07-07,130.0,133.0,124.0,125.7,127.147898378,34402.0,540.0,4374142.0,21513.0,62.53,9.0,-4.3
2003-07-04,129.0,132.0,129.0,130.0,130.085664709,37460.0,508.0,4873009.0,30700.0,81.95,3.0,1.0
2003-07-03,130.35,133.95,128.75,130.2,130.085850663,44624.0,754.0,5804951.0,30133.0,67.53,5.2,-0.15
2003-07-02,133.65,134.8,128.0,129.15,130.668072835,98139.0,1364.0,12823634.0,58559.0,59.67,6.8,-4.5
2003-07-01,125.0,135.7,122.0,131.25,129.773002176,258769.0,3912.0,33581230.0,108226.0,41.82,13.7,6.25
2003-06-27,99.0,102.9,96.15,102.15,99.8981955141,53367.0,635.0,5331267.0,28907.0,54.17,6.75,3.15
2003-06-26,98.8,100.5,96.5,97.4,98.5280865507,23570.0,446.0,2322307.0,13937.0,59.13,4.0,-1.4
2003-06-25,98.4,100.9,98.0,98.25,99.4675798617,38911.0,533.0,3870383.0,19087.0,49.05,2.9,-0.15
2003-06-24,99.0,101.0,96.5,97.2,98.9487007237,32749.0,484.0,3240471.0,16832.0,51.4,4.5,-1.8
2003-06-23,103.5,104.9,99.0,99.45,101.687389332,41227.0,689.0,4192266.0,18114.0,43.94,5.9,-4.05
2003-06-20,104.45,106.9,101.8,102.5,104.226648182,80786.0,1106.0,8420054.0,32762.0,40.55,5.1,-1.95
2003-06-19,101.0,106.5,100.85,103.75,103.979539194,119790.0,1543.0,12455709.0,51574.0,43.05,5.65,2.75
2003-06-18,97.55,102.9,97.0,99.55,100.609845742,109103.0,1478.0,10976836.0,41513.0,38.05,5.9,2.0
2003-06-17,95.95,99.0,95.0,96.55,97.0222051331,83224.0,1210.0,8074576.0,32165.0,38.65,4.0,0.6
2003-06-16,101.0,101.5,92.25,93.7,96.3623596266,73910.0,909.0,7122142.0,42199.0,57.1,9.25,-7.3
2003-06-13,107.7,109.5,97.25,98.3,104.115754587,139096.0,2087.0,14482085.0,49905.0,35.88,12.25,-9.4
2003-06-12,99.9,107.9,99.9,106.65,104.327872323,212537.0,2565.0,22173533.0,83895.0,39.47,8.0,6.75
2003-06-11,91.0,99.3,89.25,97.55,96.2363785815,187352.0,2320.0,18030078.0,58774.0,31.37,10.05,6.55
2003-06-10,84.25,92.9,84.25,89.25,89.4529595016,160500.0,2002.0,14357200.0,93112.0,58.01,8.65,5.0
2003-06-09,73.6,85.85,73.25,84.5,81.3308244263,113861.0,1105.0,9260409.0,78749.0,69.16,12.6,10.9
2003-06-06,75.0,76.5,73.5,73.7,75.2338920279,42122.0,338.0,3169002.0,25719.0,61.06,3.0,-1.3
2003-06-05,78.0,78.8,75.25,76.05,76.2389680533,17404.0,209.0,1326863.0,14786.0,84.96,3.55,-1.95
2003-06-04,75.0,77.5,71.0,75.85,75.9582455084,9963.0,156.0,756772.0,5937.0,59.59,6.5,0.85
2003-06-03,76.0,76.9,74.15,75.0,74.9413182409,36928.0,311.0,2767433.0,33700.0,91.26,2.75,-1.0
2003-06-02,78.25,79.0,77.0,77.05,77.7576873385,15480.0,193.0,1203689.0,11884.0,76.77,2.0,-1.2
2003-05-30,79.8,81.0,79.0,79.0,79.5945194398,19779.0,267.0,1574300.0,12809.0,64.76,2.0,-0.8
2003-05-29,76.2,80.5,76.2,79.85,78.7900243704,30775.0,297.0,2424763.0,25399.0,82.53,4.3,3.65
2003-05-28,78.3,79.5,77.9,78.6,78.6190155469,17817.0,278.0,1400755.0,12661.0,71.06,1.6,0.3
2003-05-27,79.25,80.0,76.95,79.4,78.306811837,39402.0,449.0,3085445.0,30634.0,77.75,3.05,0.15
2003-05-26,79.8,80.0,78.5,79.5,79.1529981829,24765.0,233.0,1960224.0,21076.0,85.1,1.5,-0.3
2003-05-23,76.7,79.4,76.7,78.6,78.2744650809,36828.0,423.0,2882692.0,30381.0,82.49,2.7,1.9
2003-05-22,80.8,81.0,76.0,76.8,77.8885707273,24446.0,350.0,1904064.0,13928.0,56.97,5.0,-4.0
2003-05-21,78.5,80.0,78.45,79.65,79.3692922253,47063.0,542.0,3735357.0,34333.0,72.95,1.55,1.15
2003-05-20,78.5,79.85,76.5,77.6,78.406579776,52403.0,639.0,4108740.0,33010.0,62.99,3.35,-0.9
2003-05-19,75.0,79.0,73.5,76.35,75.7468290766,63625.0,672.0,4819392.0,49528.0,77.84,5.5,1.35
2003-05-15,70.4,74.9,70.4,72.6,72.052691737,290463.0,839.0,20928641.0,273103.0,94.02,4.5,2.2
2003-05-14,70.0,72.9,69.15,69.9,71.3674120148,50804.0,565.0,3625750.0,31450.0,61.9,3.75,-0.1
2003-05-13,66.9,69.7,65.95,68.9,68.0614759994,62561.0,849.0,4257994.0,39316.0,62.84,3.75,2.0
2003-05-09,61.0,62.55,61.0,62.45,62.0044725478,6484.0,116.0,402037.0,4580.0,70.64,1.55,1.45
2003-05-08,63.25,63.5,60.5,62.85,62.1950144699,15204.0,255.0,945613.0,8390.0,55.18,3.0,-0.4
2003-05-07,64.2,64.9,62.6,63.15,63.2221127316,15222.0,234.0,962367.0,9560.0,62.8,2.3,-1.05
2003-05-06,62.45,65.7,62.45,64.9,64.7790968156,62335.0,882.0,4038005.0,49294.0,79.08,3.25,2.45
2003-05-05,56.5,63.9,56.5,61.95,61.0588763627,64576.0,856.0,3942938.0,39615.0,61.35,7.4,5.45
2003-05-02,56.1,57.25,55.8,56.0,56.5200289357,11059.0,204.0,625055.0,8984.0,81.24,1.45,-0.1
2003-04-30,56.25,57.25,56.0,56.55,56.4899252887,4417.0,90.0,249516.0,3169.0,71.75,1.25,0.3
2003-04-29,57.0,58.0,56.5,57.25,57.0378821942,8896.0,215.0,507409.0,7718.0,86.76,1.5,0.25
2003-04-28,56.75,57.5,56.35,56.9,56.9403981699,8087.0,141.0,460477.0,6952.0,85.97,1.15,0.15
2003-04-25,56.75,57.65,56.1,56.6,57.1575448361,6468.0,122.0,369695.0,5613.0,86.78,1.55,-0.15
2003-04-24,57.25,57.5,57.0,57.35,57.3907074974,9470.0,105.0,543490.0,9220.0,97.36,0.5,0.1
2003-04-23,58.0,58.25,57.25,57.4,57.91329361,9734.0,148.0,563728.0,9350.0,96.06,1.0,-0.6
2003-04-22,56.0,58.0,55.55,57.9,57.4321733874,11581.0,118.0,665122.0,10891.0,94.04,2.45,1.9
2003-04-21,58.0,58.0,56.0,56.2,57.3238263256,10203.0,174.0,584875.0,9385.0,91.98,2.0,-1.8
2003-04-17,57.2,57.25,55.0,57.0,56.2374687297,10793.0,173.0,606971.0,8211.0,76.08,2.25,-0.2
2003-04-16,56.9,58.2,56.9,57.4,57.7594623276,8481.0,224.0,489858.0,7925.0,93.44,1.3,0.5
2003-04-15,57.0,58.25,55.95,58.05,56.9288551824,11076.0,159.0,630544.0,7689.0,69.42,2.3,1.05
2003-04-11,57.25,59.2,55.3,55.65,57.4424182684,24348.0,446.0,1398608.0,12302.0,50.53,3.9,-1.6
2003-04-10,55.5,59.0,54.0,57.95,56.824723566,34728.0,465.0,1973409.0,29355.0,84.53,5.0,2.45
2003-04-09,56.75,56.75,55.25,56.05,55.9072153197,8773.0,131.0,490474.0,7287.0,83.06,1.5,-0.7
2003-04-08,54.75,56.5,54.1,55.95,55.188348739,17526.0,217.0,967231.0,13684.0,78.08,2.4,1.2
2003-04-07,54.25,55.9,54.05,55.35,54.8826277229,20337.0,298.0,1116148.0,13872.0,68.21,1.85,1.1
2003-04-04,51.9,54.0,51.75,53.9,53.2537775134,16810.0,306.0,895196.0,12331.0,73.36,2.25,2.0
2003-04-03,51.7,53.0,51.0,52.25,52.1069237995,18097.0,251.0,942979.0,11030.0,60.95,2.0,0.55
2003-04-02,48.4,51.0,48.0,50.7,49.3432601881,8294.0,128.0,409253.0,4704.0,56.72,3.0,2.3
2003-03-31,47.4,48.55,45.5,45.75,46.3716661746,20322.0,211.0,942365.0,15161.0,74.6,3.05,-1.65
2003-03-28,49.1,49.5,47.25,47.8,48.1200077927,20532.0,195.0,988000.0,17446.0,84.97,2.25,-1.3
2003-03-27,49.1,50.1,48.8,49.1,49.391991429,7467.0,117.0,368810.0,5856.0,78.43,1.3,0.0
2003-03-26,50.0,50.65,47.75,48.1,49.194231241,28533.0,292.0,1403659.0,22774.0,79.82,2.9,-1.9
2003-03-25,50.0,50.6,49.1,49.4,50.1051193104,9513.0,103.0,476650.0,7933.0,83.39,1.5,-0.6
2003-03-24,53.0,53.0,50.35,50.45,51.3469432554,9111.0,175.0,467822.0,6814.0,74.79,2.65,-2.55
2003-03-22,52.5,52.9,52.0,52.15,52.4179905096,14541.0,93.0,762210.0,23219.0,72.27,0.9,-0.35
2003-03-21,53.0,53.7,51.7,51.75,52.3768692784,17587.0,191.0,921152.0,,,2.0,-1.25
2003-03-19,48.5,50.0,48.5,49.6,49.9441036693,217152.0,240.0,10845462.0,208947.0,96.22,1.5,1.1
2003-03-17,48.25,48.45,46.0,48.25,47.1985442256,30774.0,410.0,1452488.0,15102.0,49.07,2.45,0.0
2003-03-13,52.75,52.75,48.0,48.35,49.3012762581,45367.0,710.0,2236651.0,35483.0,78.21,4.75,-4.4
2003-03-12,55.25,55.7,52.7,52.8,54.399466583,31870.0,207.0,1733711.0,28154.0,88.34,3.0,-2.45
2003-03-11,52.05,54.5,52.05,54.4,53.7223468849,15152.0,219.0,814001.0,8093.0,53.41,2.45,2.35
2003-03-10,57.7,57.7,53.7,53.95,55.4722746407,13778.0,216.0,764297.0,7721.0,56.04,4.0,-3.75
2003-03-07,58.0,58.25,54.7,57.85,56.4941852693,22443.0,393.0,1267899.0,13532.0,60.29,3.55,-0.15
2003-03-06,57.5,58.5,56.5,57.65,57.6673846934,15784.0,192.0,910222.0,9797.0,62.07,2.0,0.15
2003-03-05,57.25,58.0,56.05,57.95,57.1791795431,16503.0,258.0,943628.0,9958.0,60.34,1.95,0.7
2003-03-04,58.9,59.3,57.5,58.55,58.4713918971,33889.0,498.0,1981537.0,12622.0,37.25,1.8,-0.35
2003-03-03,60.0,60.9,58.25,59.65,59.780226559,89160.0,980.0,5330005.0,52050.0,58.38,2.65,-0.35
2003-02-28,65.0,66.5,58.7,59.5,63.295556618,127583.0,1564.0,8075437.0,45486.0,35.65,7.8,-5.5
2003-02-27,62.0,65.1,62.0,64.05,64.2426020606,51636.0,620.0,3317231.0,25322.0,49.04,3.1,2.05
2003-02-26,63.0,63.3,60.25,62.05,61.6436061108,60941.0,646.0,3756623.0,28716.0,47.12,3.05,-0.95
2003-02-25,65.0,65.0,61.7,62.1,62.959012715,26740.0,444.0,1683524.0,17979.0,67.24,3.3,-2.9
2003-02-24,64.5,66.7,64.0,65.1,65.2414904256,53998.0,757.0,3522910.0,20818.0,38.55,2.7,0.6
2003-02-21,65.7,65.7,63.0,63.45,63.8051589493,25354.0,402.0,1617716.0,11769.0,46.42,2.7,-2.25
2003-02-20,66.6,69.0,64.5,64.95,66.6036321608,87386.0,1254.0,5820225.0,35463.0,40.58,4.5,-1.65
2003-02-19,65.9,66.9,64.3,64.75,65.4447298232,91107.0,1173.0,5962473.0,49561.0,54.4,2.6,-1.15
2003-02-18,61.7,64.75,61.0,63.9,62.9584038202,93398.0,1229.0,5880189.0,56252.0,60.23,3.75,2.2
2003-02-17,58.75,60.9,58.25,60.3,59.9133834184,52311.0,548.0,3134129.0,34433.0,65.82,2.65,1.55
2003-02-14,59.0,60.6,56.3,56.75,58.2880042004,32378.0,572.0,1887249.0,15091.0,46.61,4.3,-2.25
2003-02-12,56.25,61.5,55.85,60.55,59.1925881693,110526.0,1405.0,6542320.0,60377.0,54.63,5.65,4.3
2003-02-11,57.45,57.85,55.7,56.2,56.907638642,45008.0,667.0,2561299.0,25902.0,57.55,2.15,-1.25
2003-02-10,58.0,58.95,56.1,56.6,57.6972992259,64463.0,832.0,3719341.0,30824.0,47.82,2.85,-1.4
2003-02-07,56.5,59.35,55.1,58.15,57.578644825,67150.0,848.0,3866406.0,29773.0,44.34,4.25,1.65
2003-02-06,55.0,56.9,54.95,56.0,55.96566611,49106.0,751.0,2748250.0,28022.0,57.06,1.95,1.0
2003-02-04,52.0,52.5,50.6,51.4,51.7948031599,15317.0,223.0,793341.0,8361.0,54.59,1.9,-0.6
2003-02-03,51.45,52.5,50.75,51.15,51.5900467972,19873.0,242.0,1025249.0,12766.0,64.24,1.75,-0.3
2003-01-28,50.9,52.5,50.9,51.95,51.6810293944,8471.0,130.0,437790.0,6308.0,74.47,1.6,1.05
2003-01-27,52.9,53.75,50.65,50.9,52.2889696707,18431.0,264.0,963738.0,13487.0,73.18,3.1,-2.0
2003-01-24,50.9,54.25,50.9,53.7,53.0923699015,56880.0,805.0,3019894.0,38173.0,67.11,3.35,2.8
